Assemblies	penguin	rnaspades	err_rate
HIV1.cut.id_KT427744.1	4060.27	2641.19	0.0001
HIV1.cut.id_KT427745.1	825.42	1420.45	0.0001
HIV1.cut.id_KT427746.1	11.08	2658.30	0.0001
HIV1.cut.id_KT427747.1	506.02	-	0.0001
HIV1.cut.id_KT427748.1	678.31	5593.40	0.0001
HIV1.cut.id_KT427749.1	2203.21	3435.40	0.0001
HIV1.cut.id_KT427750.1	514.08	5166.05	0.0001
HIV1.cut.id_KT427751.1	1174.97	5051.64	0.0001
HIV1.cut.id_KT427752.1	722.50	1875.24	0.0001
HIV1.cut.id_KT427753.1	418.25	2898.55	0.0001
HIV1.cut.id_KT427754.1	12.12	4385.46	0.0001
HIV1.cut.id_KT427755.1	802.23	3268.43	0.0001
HIV1.cut.id_KT427756.1	2100.45	3604.10	0.0001
HIV1.cut.id_KT427757.1	0.00	6088.19	0.0001
HIV1.cut.id_KT427758.1	958.67	3809.52	0.0001
HIV1.cut.id_KT427759.1	0.00	12547.53	0.0001
HIV1.cut.id_KT427760.1	1727.89	0.00	0.0001
HIV1.cut.id_KT427761.1	148.86	0.00	0.0001
HIV1.cut.id_KT427762.1	43.22	73.21	0.0001
HIV1.cut.id_KT427763.1	2658.37	7738.54	0.0001
HIV1.cut.id_KT427764.1	135.84	1655.78	0.0001
HIV1.cut.id_KT427765.1	2208.99	2747.91	0.0001
HIV1.cut.id_KT427766.1	184.36	976.91	0.0001
HIV1.cut.id_KT427767.1	1297.84	3209.11	0.0001
HIV1.cut.id_KT427768.1	465.86	3547.07	0.0001
HIV1.cut.id_KT427769.1	1839.74	5931.47	0.0001
HIV1.cut.id_KT427770.1	243.90	975.08	0.0001
HIV1.cut.id_KT427771.1	204.53	1598.22	0.0001
HIV1.cut.id_KT427772.1	1561.28	1703.88	0.0001
HIV1.cut.id_KT427773.1	345.98	1977.71	0.0001
HIV1.cut.id_KT427774.1	92.80	2779.70	0.0001
HIV1.cut.id_KT427775.1	297.03	1404.60	0.0001
HIV1.cut.id_KT427776.1	103.57	5645.85	0.0001
HIV1.cut.id_KT427777.1	2615.19	-	0.0001
HIV1.cut.id_KT427778.1	0.00	3970.22	0.0001
HIV1.cut.id_KT427779.1	602.49	4351.85	0.0001
HIV1.cut.id_KT427780.1	327.48	530.43	0.0001
HIV1.cut.id_KT427781.1	556.96	1602.42	0.0001
HIV1.cut.id_KT427782.1	347.74	1805.62	0.0001
HIV1.cut.id_KT427783.1	0.00	-	0.0001
HIV1.cut.id_KT427784.1	3394.56	109.35	0.0001
HIV1.cut.id_KT427785.1	43.93	1829.86	0.0001
HIV1.cut.id_KT427786.1	22.58	3596.35	0.0001
HIV1.cut.id_KT427787.1	54.00	1986.38	0.0001
HIV1.cut.id_KT427788.1	0.00	-	0.0001
HIV1.cut.id_KT427789.1	1154.27	4576.98	0.0001
HIV1.cut.id_KT427790.1	2709.22	1038.06	0.0001
HIV1.cut.id_KT427791.1	11.99	1352.31	0.0001
HIV1.cut.id_KT427792.1	790.84	5029.76	0.0001
HIV1.cut.id_KT427794.1	547.49	2654.11	0.0001
HIV1.cut.id_KT427795.1	1389.60	3313.15	0.0001
HIV1.cut.id_KT427796.1	535.07	2004.74	0.0001
HIV1.cut.id_KT427797.1	725.00	1418.59	0.0001
HIV1.cut.id_KT427798.1	314.47	3356.64	0.0001
HIV1.cut.id_KT427799.1	1072.86	1151.17	0.0001
HIV1.cut.id_KT427800.1	191.30	5556.62	0.0001
HIV1.cut.id_KT427801.1	26.53	2571.08	0.0001
HIV1.cut.id_KT427803.1	0.00	1147.40	0.0001
HIV1.cut.id_KT427805.1	467.29	579.71	0.0001
HIV1.cut.id_KT427806.1	101.49	4173.15	0.0001
HIV1.cut.id_KT427807.1	833.91	3104.13	0.0001
HIV1.cut.id_KT427808.1	1871.22	5223.53	0.0001
HIV1.cut.id_KT427809.1	11.20	665.78	0.0001
HIV1.cut.id_KT427810.1	0.00	3513.93	0.0001
HIV1.cut.id_KT427815.1	0.00	0.00	0.0001
HIV1.cut.id_KT427816.1	1828.72	1408.01	0.0001
HIV1.cut.id_KT427817.1	734.62	1857.71	0.0001
HIV1.cut.id_KT427818.1	908.49	4802.39	0.0001
HIV1.cut.id_KT427819.1	300.27	3105.59	0.0001
HIV1.cut.id_KT427820.1	11.55	2839.53	0.0001
HIV1.cut.id_KT427823.1	144.25	1357.83	0.0001
HIV1.cut.id_KT427824.1	1231.87	-	0.0001
HIV1.cut.id_KT427825.1	1945.43	1870.03	0.0001
HIV1.cut.id_KT427826.1	482.66	2579.30	0.0001
HIV1.cut.id_KT427827.1	544.39	2611.31	0.0001
HIV1.cut.id_KT427828.1	834.37	1214.57	0.0001
HIV1.cut.id_KT427829.1	459.26	2412.75	0.0001
HIV1.cut.id_KT427830.1	0.00	2388.73	0.0001
HIV1.cut.id_KT427831.1	1924.92	-	0.0001
HIV1.cut.id_KT427865.1	1730.72	3036.27	0.0001
HIV1.cut.id_KT427869.1	1999.69	2757.08	0.0001
HIV1.cut.id_KT427870.1	33.45	10578.25	0.0001
HIV1.cut.id_KT427872.1	25.07	4044.73	0.0001
HIV1.cut.id_KT427873.1	1557.07	689.06	0.0001
HIV1.cut.id_KT438782.1	699.02	3059.27	0.0001
HIV1.cut.id_KT438783.1	553.18	3641.93	0.0001
HIV1.cut.id_KT438784.1	4010.07	3281.52	0.0001
HIV1.cut.id_KT982201.1	266.86	2664.35	0.0001
HIV1.cut.id_KU161143.1	770.81	3056.09	0.0001
HIV1.cut.id_KU161144.1	183.91	3037.57	0.0001
HIV1.cut.id_KU161145.1	1138.32	331.86	0.0001
HIV1.cut.id_KU168256.1	459.77	1524.54	0.0001
HIV1.cut.id_KU168257.1	7364.26	1066.26	0.0001
HIV1.cut.id_KU168258.1	251.30	-	0.0001
HIV1.cut.id_KU168259.1	3726.98	3862.07	0.0001
HIV1.cut.id_KU168260.1	744.25	4862.09	0.0001
HIV1.cut.id_KU168261.1	129.45	4081.63	0.0001
HIV1.cut.id_KU168262.1	1406.90	6456.63	0.0001
HIV1.cut.id_KU168263.1	272.75	13956.77	0.0001
HIV1.cut.id_KU168264.1	1386.58	2690.97	0.0001
HIV1.cut.id_KU168265.1	109.70	1167.94	0.0001
HIV1.cut.id_KU168266.1	475.98	3062.75	0.0001
HIV1.cut.id_KU168267.1	5124.00	1838.24	0.0001
HIV1.cut.id_KU168268.1	11.08	3325.59	0.0001
HIV1.cut.id_KU168269.1	583.87	1002.89	0.0001
HIV1.cut.id_KU168270.1	515.92	2462.58	0.0001
HIV1.cut.id_KU168271.1	328.05	423.53	0.0001
HIV1.cut.id_KU168272.1	76.10	4719.01	0.0001
HIV1.cut.id_KU168273.1	3988.17	1350.04	0.0001
HIV1.cut.id_KU168274.1	92.01	2188.59	0.0001
HIV1.cut.id_KU168275.1	2103.06	1269.53	0.0001
HIV1.cut.id_KU168276.1	2621.68	4035.62	0.0001
HIV1.cut.id_KU168277.1	176.76	4065.04	0.0001
HIV1.cut.id_KU168278.1	1767.59	1711.91	0.0001
HIV1.cut.id_KU168279.1	385.29	1111.28	0.0001
HIV1.cut.id_KU168280.1	229.96	4993.11	0.0001
HIV1.cut.id_KU168281.1	2156.95	4029.74	0.0001
HIV1.cut.id_KU168282.1	1860.11	2203.63	0.0001
HIV1.cut.id_KU168283.1	8641.44	3114.97	0.0001
HIV1.cut.id_KU168284.1	3284.63	4225.35	0.0001
HIV1.cut.id_KU168285.1	1585.49	4068.52	0.0001
HIV1.cut.id_KU168286.1	5396.03	3944.17	0.0001
HIV1.cut.id_KU168288.1	10618.22	4138.10	0.0001
HIV1.cut.id_KU168289.1	3700.49	1834.70	0.0001
HIV1.cut.id_KU168290.1	4074.56	3357.31	0.0001
HIV1.cut.id_KU168291.1	15387.95	1442.80	0.0001
HIV1.cut.id_KU168292.1	3049.57	3856.09	0.0001
HIV1.cut.id_KU168293.1	2534.81	1566.58	0.0001
HIV1.cut.id_KU168294.1	532.78	2168.64	0.0001
HIV1.cut.id_KU168295.1	6433.00	2380.09	0.0001
HIV1.cut.id_KU168296.1	6439.07	1305.71	0.0001
HIV1.cut.id_KU168297.1	8843.61	3091.56	0.0001
HIV1.cut.id_KU168298.1	-	3178.99	0.0001
HIV1.cut.id_KU168299.1	2730.07	2673.18	0.0001
HIV1.cut.id_KU168300.1	1327.48	1544.97	0.0001
HIV1.cut.id_KU168301.1	1321.59	1884.67	0.0001
HIV1.cut.id_KU168302.1	766.28	4496.48	0.0001
HIV1.cut.id_KU168303.1	0.00	4389.37	0.0001
HIV1.cut.id_KU168304.1	11.02	2517.99	0.0001
HIV1.cut.id_KU168305.1	0.00	3638.03	0.0001
HIV1.cut.id_KU168306.1	1804.97	4333.61	0.0001
HIV1.cut.id_KU168307.1	385.51	4205.95	0.0001
HIV1.cut.id_KU168308.1	2423.97	3859.96	0.0001
HIV1.cut.id_KU168309.1	181.51	1838.88	0.0001
HIV1.cut.id_KU168310.1	966.61	2266.20	0.0001
HIV1.cut.id_KU168311.1	3267.17	3103.36	0.0001
HIV1.cut.id_KU501256.1	1158.66	3615.20	0.0001
HIV1.cut.id_KU501257.1	57.93	3455.83	0.0001
HIV1.cut.id_KU612900.1	0.00	7368.42	0.0001
HIV1.cut.id_KU612901.1	5543.21	493.02	0.0001
HIV1.cut.id_KU641402.1	2557.68	1598.33	0.0001
HIV1.cut.id_KU677989.1	452.16	3810.78	0.0001
HIV1.cut.id_KU677990.1	1329.29	1482.70	0.0001
HIV1.cut.id_KU677991.1	0.00	149.11	0.0001
HIV1.cut.id_KU677992.1	684.22	4689.20	0.0001
HIV1.cut.id_KU677993.1	1462.99	2845.53	0.0001
HIV1.cut.id_KU677994.1	1083.88	336.42	0.0001
HIV1.cut.id_KU677995.1	326.96	1183.43	0.0001
HIV1.cut.id_KU677996.1	4280.73	2733.27	0.0001
HIV1.cut.id_KU677997.1	2520.85	3497.81	0.0001
HIV1.cut.id_KU677998.1	3415.36	1442.74	0.0001
HIV1.cut.id_KU677999.1	704.23	1851.85	0.0001
HIV1.cut.id_KU678000.1	3865.02	1671.97	0.0001
HIV1.cut.id_KU678001.1	5108.01	900.47	0.0001
HIV1.cut.id_KU678025.1	2444.05	2851.71	0.0001
HIV1.cut.id_KU678026.1	1360.17	3902.44	0.0001
HIV1.cut.id_KU678027.1	6915.75	398.72	0.0001
HIV1.cut.id_KU678028.1	4423.98	-	0.0001
HIV1.cut.id_KU678029.1	2291.86	3558.15	0.0001
HIV1.cut.id_KU678030.1	1475.14	4660.90	0.0001
HIV1.cut.id_KU678031.1	970.87	3915.43	0.0001
HIV1.cut.id_KU678032.1	1305.60	1179.94	0.0001
HIV1.cut.id_KU678034.1	3384.37	2538.58	0.0001
HIV1.cut.id_KU678035.1	1489.86	2722.32	0.0001
HIV1.cut.id_KU678036.1	3348.16	3003.75	0.0001
HIV1.cut.id_KU678049.1	723.70	4358.26	0.0001
HIV1.cut.id_KU678050.1	1352.12	224.72	0.0001
HIV1.cut.id_KU678051.1	1877.93	-	0.0001
HIV1.cut.id_KU678052.1	1148.85	9900.99	0.0001
HIV1.cut.id_KU678053.1	1564.54	1516.92	0.0001
HIV1.cut.id_KU678054.1	3210.00	609.08	0.0001
HIV1.cut.id_KU678055.1	2207.23	19120.73	0.0001
HIV1.cut.id_KU678056.1	3681.67	719.42	0.0001
HIV1.cut.id_KU678058.1	853.01	2391.80	0.0001
HIV1.cut.id_KU678059.1	7324.70	2368.79	0.0001
HIV1.cut.id_KU678060.1	1415.65	1023.89	0.0001
HIV1.cut.id_KU678061.1	1325.64	2071.56	0.0001
HIV1.cut.id_KU678062.1	1829.81	-	0.0001
HIV1.cut.id_KU678069.1	761.14	1016.37	0.0001
HIV1.cut.id_KU678070.1	1318.44	2955.67	0.0001
HIV1.cut.id_KU678071.1	463.68	2300.28	0.0001
HIV1.cut.id_KU678074.1	8182.02	3380.78	0.0001
HIV1.cut.id_KU678075.1	1163.24	2087.68	0.0001
HIV1.cut.id_KU678076.1	985.53	4778.70	0.0001
HIV1.cut.id_KU678077.1	1521.06	-	0.0001
HIV1.cut.id_KU678080.1	2825.83	663.85	0.0001
HIV1.cut.id_KU678081.1	1189.95	-	0.0001
HIV1.cut.id_KU678082.1	4633.97	3942.43	0.0001
HIV1.cut.id_KU678083.1	793.33	4666.67	0.0001
HIV1.cut.id_KU678124.1	888.39	2158.92	0.0001
HIV1.cut.id_KU678125.1	383.33	2500.89	0.0001
HIV1.cut.id_KU678139.1	4877.65	2509.80	0.0001
HIV1.cut.id_KU678140.1	3215.25	2359.21	0.0001
HIV1.cut.id_KU678141.1	3787.62	2672.61	0.0001
HIV1.cut.id_KU678143.1	1046.08	1207.24	0.0001
HIV1.cut.id_KU678144.1	2945.84	1352.49	0.0001
HIV1.cut.id_KU678145.1	2313.62	4102.56	0.0001
HIV1.cut.id_KU678161.1	1644.80	4328.58	0.0001
HIV1.cut.id_KU678162.1	740.42	-	0.0001
HIV1.cut.id_KU678163.1	464.76	-	0.0001
HIV1.cut.id_KU678164.1	1226.99	-	0.0001
HIV1.cut.id_KU678165.1	2209.30	-	0.0001
HIV1.cut.id_KU678166.1	782.20	-	0.0001
HIV1.cut.id_KU678167.1	4889.08	4039.87	0.0001
HIV1.cut.id_KU678168.1	1744.83	-	0.0001
HIV1.cut.id_KU678169.1	1408.63	-	0.0001
HIV1.cut.id_KU678170.1	575.08	3301.71	0.0001
HIV1.cut.id_KU678171.1	1468.24	-	0.0001
HIV1.cut.id_KU678172.1	-	-	0.0001
HIV1.cut.id_KU678173.1	2294.97	1025.87	0.0001
HIV1.cut.id_KU678174.1	1556.60	4064.35	0.0001
HIV1.cut.id_KU678175.1	1726.74	-	0.0001
HIV1.cut.id_KU678176.1	1716.74	-	0.0001
HIV1.cut.id_KU678177.1	1064.21	3982.02	0.0001
HIV1.cut.id_KU678178.1	2163.81	2656.04	0.0001
HIV1.cut.id_KU678179.1	2300.77	4597.70	0.0001
HIV1.cut.id_KU678180.1	816.73	4956.12	0.0001
HIV1.cut.id_KU678191.1	918.16	3594.29	0.0001
HIV1.cut.id_KU678192.1	4698.66	3479.04	0.0001
HIV1.cut.id_KU678193.1	4533.86	2233.57	0.0001
HIV1.cut.id_KU749387.1	1135.53	3662.69	0.0001
HIV1.cut.id_KU749388.1	11.64	2283.02	0.0001
HIV1.cut.id_KU749389.1	285.27	261.89	0.0001
HIV1.cut.id_KU749390.1	2748.99	1095.26	0.0001
HIV1.cut.id_KU749391.1	1578.16	-	0.0001
HIV1.cut.id_KU749392.1	1966.13	6567.97	0.0001
HIV1.cut.id_KU749393.1	799.56	2092.51	0.0001
HIV1.cut.id_KU749394.1	1089.48	630.52	0.0001
HIV1.cut.id_KU749395.1	174.71	394.77	0.0001
HIV1.cut.id_KU749396.1	1892.71	939.31	0.0001
HIV1.cut.id_KU749397.1	1389.90	3361.34	0.0001
HIV1.cut.id_KU749398.1	11.49	3662.86	0.0001
HIV1.cut.id_KU749399.1	2380.69	1442.31	0.0001
HIV1.cut.id_KU749400.1	679.71	2082.02	0.0001
HIV1.cut.id_KU749401.1	149.27	2049.56	0.0001
HIV1.cut.id_KU749402.1	789.30	2367.33	0.0001
HIV1.cut.id_KU749403.1	2128.37	3350.05	0.0001
HIV1.cut.id_KU749404.1	41.74	2725.41	0.0001
HIV1.cut.id_KU749405.1	1417.57	1653.71	0.0001
HIV1.cut.id_KU749406.1	1208.63	2025.43	0.0001
HIV1.cut.id_KU749407.1	546.88	2853.84	0.0001
HIV1.cut.id_KU749408.1	67.26	7565.92	0.0001
HIV1.cut.id_KU749409.1	11.01	1295.48	0.0001
HIV1.cut.id_KU749410.3	993.49	3671.33	0.0001
HIV1.cut.id_KU749411.1	1902.98	3385.47	0.0001
HIV1.cut.id_KU749412.1	2531.65	3025.21	0.0001
HIV1.cut.id_KU749413.1	702.43	2833.66	0.0001
HIV1.cut.id_KU749414.1	646.20	-	0.0001
HIV1.cut.id_KU749415.1	109.17	1496.26	0.0001
HIV1.cut.id_KU749416.1	274.27	1432.90	0.0001
HIV1.cut.id_KU749417.1	193.00	3960.91	0.0001
HIV1.cut.id_KU749418.1	22.82	1983.99	0.0001
HIV1.cut.id_KU749419.1	383.27	1186.62	0.0001
HIV1.cut.id_KU749420.1	3216.86	2940.80	0.0001
HIV1.cut.id_KU749421.1	830.84	1402.08	0.0001
HIV1.cut.id_KU749422.1	657.29	1523.31	0.0001
HIV1.cut.id_KU749423.1	22.20	1445.67	0.0001
HIV1.cut.id_KU749424.1	903.38	1816.99	0.0001
HIV1.cut.id_KU749425.1	1077.11	2331.21	0.0001
HIV1.cut.id_KU749426.1	0.00	3261.58	0.0001
HIV1.cut.id_KU749427.1	167.04	3705.74	0.0001
HIV1.cut.id_KU749428.1	410.11	3284.93	0.0001
HIV1.cut.id_KU749429.1	4585.32	4886.25	0.0001
HIV1.cut.id_KU749430.1	1334.37	134.23	0.0001
HIV1.cut.id_KU749431.1	11.16	2705.56	0.0001
HIV1.cut.id_KU749432.1	605.84	2783.78	0.0001
HIV1.cut.id_KU886698.1	27.15	2763.56	0.0001
HIV1.cut.id_KU992928.1	2661.17	2668.36	0.0001
HIV1.cut.id_KU992929.1	1050.31	11674.82	0.0001
HIV1.cut.id_KU992930.1	1775.22	6387.92	0.0001
HIV1.cut.id_KU992931.1	4532.54	4157.64	0.0001
HIV1.cut.id_KU992932.1	2925.56	4564.67	0.0001
HIV1.cut.id_KU992933.1	2212.18	1833.66	0.0001
HIV1.cut.id_KU992934.1	1088.93	-	0.0001
HIV1.cut.id_KU992935.1	360.13	6477.30	0.0001
HIV1.cut.id_KU992936.1	861.49	3018.50	0.0001
HIV1.cut.id_KU992937.1	2895.14	1846.45	0.0001
HIV1.cut.id_KX069219.1	810.04	2350.06	0.0001
HIV1.cut.id_KX069220.1	654.65	2198.25	0.0001
HIV1.cut.id_KX069221.1	31.35	4665.16	0.0001
HIV1.cut.id_KX069222.1	161.70	2625.42	0.0001
HIV1.cut.id_KX069223.1	1128.00	2738.57	0.0001
HIV1.cut.id_KX069224.1	1111.27	805.86	0.0001
HIV1.cut.id_KX069225.1	38.90	158.23	0.0001
HIV1.cut.id_KX069226.1	2310.61	1562.50	0.0001
HIV1.cut.id_KX069227.1	1829.62	2973.62	0.0001
HIV1.cut.id_KX069228.1	1133.71	998.57	0.0001
HIV1.cut.id_KX159285.1	365.82	1566.45	0.0001
HIV1.cut.id_KX228799.1	17.77	3177.57	0.0001
HIV1.cut.id_KX228800.1	1045.77	1831.68	0.0001
HIV1.cut.id_KX228801.1	1430.27	3238.29	0.0001
HIV1.cut.id_KX228802.1	1127.21	2091.50	0.0001
HIV1.cut.id_KX228803.1	1013.24	5390.46	0.0001
HIV1.cut.id_KX228804.1	897.21	1823.95	0.0001
HIV1.cut.id_KX228805.1	0.00	0.00	0.0001
HIV1.cut.id_KX228806.1	723.90	908.61	0.0001
HIV1.cut.id_KX228807.1	505.73	1566.58	0.0001
HIV1.cut.id_KX228808.1	170.03	1836.82	0.0001
HIV1.cut.id_KX228809.1	298.95	2208.16	0.0001
HIV1.cut.id_KX228810.1	267.31	4365.57	0.0001
HIV1.cut.id_KX228811.1	1786.93	4642.28	0.0001
HIV1.cut.id_KX228812.1	2224.72	-	0.0001
HIV1.cut.id_KX228813.1	1135.47	5223.77	0.0001
HIV1.cut.id_KX228814.1	591.72	7110.28	0.0001
HIV1.cut.id_KX228815.1	1178.89	24505.78	0.0001
HIV1.cut.id_KX228816.1	0.00	1418.44	0.0001
HIV1.cut.id_KX228817.1	949.40	1260.72	0.0001
HIV1.cut.id_KX228818.1	356.68	2038.77	0.0001
HIV1.cut.id_KX228819.1	0.00	2015.33	0.0001
HIV1.cut.id_KX228820.1	3595.28	1289.13	0.0001
HIV1.cut.id_KX228821.1	818.39	2170.09	0.0001
HIV1.cut.id_KX228822.1	737.97	1765.60	0.0001
HIV1.cut.id_KX228823.1	36.59	3325.42	0.0001
HIV1.cut.id_KX228824.1	1128.04	3544.78	0.0001
HIV1.cut.id_KX228825.1	241.16	5116.10	0.0001
HIV1.cut.id_KX232594.1	1431.09	2421.26	0.0001
HIV1.cut.id_KX232595.1	40.78	3997.68	0.0001
HIV1.cut.id_KX232596.1	9416.94	2272.73	0.0001
HIV1.cut.id_KX232597.1	664.20	1447.71	0.0001
HIV1.cut.id_KX232599.1	2947.53	3457.13	0.0001
HIV1.cut.id_KX232600.1	3812.67	1560.90	0.0001
HIV1.cut.id_KX232601.1	706.67	2532.31	0.0001
HIV1.cut.id_KX232602.1	1827.64	1272.91	0.0001
HIV1.cut.id_KX232604.1	7506.91	2197.01	0.0001
HIV1.cut.id_KX232605.1	1533.05	4244.95	0.0001
HIV1.cut.id_KX232606.1	1005.46	2827.68	0.0001
HIV1.cut.id_KX232607.1	1724.52	2366.77	0.0001
HIV1.cut.id_KX232609.1	2670.62	2690.85	0.0001
HIV1.cut.id_KX232610.1	3349.96	2877.48	0.0001
HIV1.cut.id_KX232611.1	3573.00	3237.12	0.0001
HIV1.cut.id_KX232612.1	148.06	3595.51	0.0001
HIV1.cut.id_KX232613.1	1826.79	1123.98	0.0001
HIV1.cut.id_KX232614.1	264.38	853.40	0.0001
HIV1.cut.id_KX232615.1	3073.95	2270.25	0.0001
HIV1.cut.id_KX232616.1	1344.80	3860.05	0.0001
HIV1.cut.id_KX232617.1	6896.17	2772.35	0.0001
HIV1.cut.id_KX232619.1	2991.97	4401.26	0.0001
HIV1.cut.id_KX232620.1	2321.96	721.15	0.0001
HIV1.cut.id_KX232621.1	-	1007.92	0.0001
HIV1.cut.id_KX232622.1	193.51	2521.95	0.0001
HIV1.cut.id_KX232623.1	1223.78	4562.45	0.0001
HIV1.cut.id_KX232625.1	6943.37	5543.02	0.0001
HIV1.cut.id_KX232626.1	1320.90	3267.39	0.0001
HIV1.cut.id_KX232627.1	3395.40	1233.30	0.0001
HIV1.cut.id_KX232628.1	3704.12	5563.69	0.0001
HIV1.cut.id_KX232629.1	1574.80	4200.00	0.0001
HIV1.cut.id_KX353919.1	277.52	671.14	0.0001
HIV1.cut.id_KX378999.1	467.35	5871.50	0.0001
HIV1.cut.id_KX379000.1	410.00	3335.22	0.0001
HIV1.cut.id_KX673818.1	564.16	4608.99	0.0001
HIV1.cut.id_KX673819.1	731.10	2905.98	0.0001
HIV1.cut.id_KX673820.1	2728.50	3665.61	0.0001
HIV1.cut.id_KX673821.1	938.09	2397.16	0.0001
HIV1.cut.id_KY112585.1	10.86	303.92	0.0001
HIV1.cut.id_KY359380.1	1355.93	1998.46	0.0001
HIV1.cut.id_KY359381.1	1997.34	0.00	0.0001
HIV1.cut.id_KY359382.1	0.00	6192.17	0.0001
HIV1.cut.id_KY359383.1	2865.88	199.80	0.0001
HIV1.cut.id_KY359384.1	16.54	3632.48	0.0001
HIV1.cut.id_KY359385.1	30.18	268.71	0.0001
HIV1.cut.id_KY364886.1	0.00	4223.97	0.0001
HIV1.cut.id_KY392767.1	0.00	2312.36	0.0001
HIV1.cut.id_KY392768.1	987.24	1024.44	0.0001
HIV1.cut.id_KY392769.1	1623.95	2304.67	0.0001
HIV1.cut.id_KY392770.1	1735.19	4068.76	0.0001
HIV1.cut.id_KY392771.1	1974.12	963.22	0.0001
HIV1.cut.id_KY392772.1	3356.99	694.44	0.0001
HIV1.cut.id_KY392773.1	1843.57	3588.46	0.0001
HIV1.cut.id_KY392774.1	2057.57	2156.74	0.0001
HIV1.cut.id_KY392775.1	1167.50	2053.25	0.0001
HIV1.cut.id_KY392776.1	77.15	2787.03	0.0001
HIV1.cut.id_KY392777.1	827.91	338.16	0.0001
HIV1.cut.id_KY392778.1	605.19	1988.17	0.0001
HIV1.cut.id_KY392779.1	325.66	2701.94	0.0001
HIV1.cut.id_KY392780.1	51.12	928.55	0.0001
HIV1.cut.id_KY465967.1	0.00	1836.44	0.0001
HIV1.cut.id_KY465968.1	524.93	1903.81	0.0001
HIV1.cut.id_KY465969.1	32.38	601.13	0.0001
HIV1.cut.id_KY496622.1	1403.59	2736.54	0.0001
HIV1.cut.id_KY496623.1	5540.04	2417.62	0.0001
HIV1.cut.id_KY496624.1	22.31	2972.75	0.0001
HIV1.cut.id_KY498771.1	661.38	3254.54	0.0001
HIV1.cut.id_KY514084.1	2116.85	2785.52	0.0001
HIV1.cut.id_KY514085.1	4025.30	2148.76	0.0001
HIV1.cut.id_KY557336.1	2764.51	4088.21	0.0001
HIV1.cut.id_KY658681.1	1389.54	2027.88	0.0001
HIV1.cut.id_KY658682.1	379.89	2174.87	0.0001
HIV1.cut.id_KY658683.1	898.00	1794.41	0.0001
HIV1.cut.id_KY658684.1	267.72	4177.22	0.0001
HIV1.cut.id_KY658685.1	69.24	2424.47	0.0001
HIV1.cut.id_KY658686.1	787.49	2984.37	0.0001
HIV1.cut.id_KY658687.1	23.82	827.36	0.0001
HIV1.cut.id_KY658688.1	4173.07	3223.79	0.0001
HIV1.cut.id_KY658689.1	0.00	3661.14	0.0001
HIV1.cut.id_KY658690.1	598.73	3412.46	0.0001
HIV1.cut.id_KY658691.1	284.61	784.19	0.0001
HIV1.cut.id_KY658692.1	647.85	3232.32	0.0001
HIV1.cut.id_KY658693.1	11.37	1748.45	0.0001
HIV1.cut.id_KY658694.1	1389.42	5623.37	0.0001
HIV1.cut.id_KY658695.1	673.76	2505.97	0.0001
HIV1.cut.id_KY658696.1	604.77	2428.09	0.0001
HIV1.cut.id_KY658697.1	1640.80	2627.18	0.0001
HIV1.cut.id_KY658698.1	11.08	1237.20	0.0001
HIV1.cut.id_KY658699.1	508.07	1930.99	0.0001
HIV1.cut.id_KY658700.1	2485.51	9205.90	0.0001
HIV1.cut.id_KY658701.1	917.54	3378.92	0.0001
HIV1.cut.id_KY658702.1	88.01	1548.53	0.0001
HIV1.cut.id_KY658703.1	177.96	1465.39	0.0001
HIV1.cut.id_KY658704.1	3871.54	3656.39	0.0001
HIV1.cut.id_KY658705.1	0.00	3550.78	0.0001
HIV1.cut.id_KY658706.1	1241.01	3280.93	0.0001
HIV1.cut.id_KY658707.1	2655.45	2682.93	0.0001
HIV1.cut.id_KY658708.1	715.86	2286.72	0.0001
HIV1.cut.id_KY658709.1	1070.95	-	0.0001
HIV1.cut.id_KY658710.1	40.45	1518.99	0.0001
HIV1.cut.id_KY658711.1	2769.39	3790.45	0.0001
HIV1.cut.id_KY658712.1	1344.17	2268.99	0.0001
HIV1.cut.id_KY658713.1	2655.42	3276.13	0.0001
HIV1.cut.id_KY658714.1	3874.60	2409.64	0.0001
HIV1.cut.id_KY658715.1	1473.50	2168.51	0.0001
HIV1.cut.id_KY658716.1	1149.68	1746.14	0.0001
HIV1.cut.id_KY658717.1	3119.51	5447.64	0.0001
HIV1.cut.id_KY658718.1	1861.04	2240.33	0.0001
HIV1.cut.id_KY658719.1	610.80	2948.92	0.0001
HIV1.cut.id_KY778445.1	1590.94	2482.07	0.0001
HIV1.cut.id_KY778450.1	3347.70	2477.88	0.0001
HIV1.cut.id_KY778456.1	1790.65	2722.86	0.0001
HIV1.cut.id_KY778468.1	3005.19	5536.72	0.0001
HIV1.cut.id_KY778473.1	1601.92	1376.81	0.0001
HIV1.cut.id_KY778479.1	1923.76	-	0.0001
HIV1.cut.id_KY778482.1	-	2675.97	0.0001
HIV1.cut.id_KY778486.1	3712.30	3216.63	0.0001
HIV1.cut.id_KY778487.1	1692.49	-	0.0001
HIV1.cut.id_KY778496.1	88.39	-	0.0001
HIV1.cut.id_KY778502.1	1272.79	-	0.0001
HIV1.cut.id_KY778510.1	1712.52	2830.19	0.0001
HIV1.cut.id_KY778516.1	1205.49	1268.50	0.0001
HIV1.cut.id_KY778517.1	-	3846.15	0.0001
