Assemblies	penguin	rnaspades	err_rate
HIV1.cut.id_KU168258.1	70.369	-	0.0001
HIV1.cut.id_KU168259.1	100.000	39.971	0.0001
HIV1.cut.id_KU168260.1	97.633	47.099	0.0001
HIV1.cut.id_KU168261.1	67.778	42.454	0.0001
HIV1.cut.id_KU168262.1	100.000	28.259	0.0001
HIV1.cut.id_KU168263.1	100.000	92.865	0.0001
HIV1.cut.id_KU168264.1	92.451	25.244	0.0001
HIV1.cut.id_KU168265.1	100.000	27.238	0.0001
HIV1.cut.id_KU168266.1	99.133	51.235	0.0001
HIV1.cut.id_KU168267.1	100.000	41.604	0.0001
HIV1.cut.id_KU168268.1	99.045	61.374	0.0001
HIV1.cut.id_KU168269.1	90.192	56.884	0.0001
HIV1.cut.id_KU168270.1	100.000	45.467	0.0001
HIV1.cut.id_KU168271.1	100.000	46.473	0.0001
HIV1.cut.id_KU168272.1	100.000	80.857	0.0001
HIV1.cut.id_KU168273.1	100.000	90.084	0.0001
HIV1.cut.id_KU168274.1	94.955	46.904	0.0001
HIV1.cut.id_KU168275.1	100.000	33.825	0.0001
HIV1.cut.id_KU168276.1	100.000	39.746	0.0001
HIV1.cut.id_KU168277.1	99.868	85.492	0.0001
HIV1.cut.id_KU168278.1	100.000	70.747	0.0001
HIV1.cut.id_KU168279.1	100.000	71.323	0.0001
HIV1.cut.id_KU168280.1	100.000	63.601	0.0001
HIV1.cut.id_KU168281.1	100.000	90.375	0.0001
HIV1.cut.id_KU168282.1	99.805	77.842	0.0001
HIV1.cut.id_KU168283.1	100.000	57.941	0.0001
HIV1.cut.id_KU168284.1	89.747	72.331	0.0001
HIV1.cut.id_KU168285.1	95.678	96.835	0.0001
HIV1.cut.id_KU168286.1	100.000	89.284	0.0001
HIV1.cut.id_KU168288.1	100.000	90.163	0.0001
HIV1.cut.id_KU168289.1	100.000	62.105	0.0001
HIV1.cut.id_KU168290.1	100.000	67.783	0.0001
HIV1.cut.id_KU168291.1	100.000	53.327	0.0001
HIV1.cut.id_KU168292.1	100.000	54.213	0.0001
HIV1.cut.id_KU168293.1	100.000	100.000	0.0001
HIV1.cut.id_KU168294.1	100.000	67.185	0.0001
HIV1.cut.id_KU168295.1	100.000	89.638	0.0001
HIV1.cut.id_KU168296.1	100.000	38.062	0.0001
HIV1.cut.id_KU168297.1	100.000	63.802	0.0001
HIV1.cut.id_KU168298.1	-	62.824	0.0001
HIV1.cut.id_KU168299.1	100.000	76.596	0.0001
HIV1.cut.id_KU168300.1	100.000	51.838	0.0001
HIV1.cut.id_KU168301.1	99.912	88.160	0.0001
HIV1.cut.id_KU168302.1	100.000	52.830	0.0001
HIV1.cut.id_KU168303.1	95.499	36.677	0.0001
HIV1.cut.id_KU168304.1	99.857	48.954	0.0001
HIV1.cut.id_KU168305.1	100.000	60.163	0.0001
HIV1.cut.id_KU168306.1	99.693	13.419	0.0001
HIV1.cut.id_KU168307.1	100.000	60.756	0.0001
HIV1.cut.id_KU168308.1	73.279	12.290	0.0001
HIV1.cut.id_KU168309.1	84.693	12.540	0.0001
HIV1.cut.id_KU168310.1	100.000	34.413	0.0001
HIV1.cut.id_KU168311.1	100.000	83.720	0.0001
HIV1.cut.id_KU501256.1	86.317	18.548	0.0001
HIV1.cut.id_KU501257.1	98.068	46.688	0.0001
HIV1.cut.id_KU612900.1	15.004	17.818	0.0001
HIV1.cut.id_KU612901.1	96.273	27.404	0.0001
HIV1.cut.id_KU641402.1	83.600	31.720	0.0001
HIV1.cut.id_KU677989.1	61.195	16.846	0.0001
HIV1.cut.id_KU677990.1	76.475	33.536	0.0001
HIV1.cut.id_KU677991.1	28.167	22.435	0.0001
HIV1.cut.id_KU677992.1	53.834	10.236	0.0001
HIV1.cut.id_KU677993.1	90.117	38.156	0.0001
HIV1.cut.id_KU677994.1	47.004	13.169	0.0001
HIV1.cut.id_KU677995.1	88.730	32.058	0.0001
HIV1.cut.id_KU677996.1	82.662	23.539	0.0001
HIV1.cut.id_KU677997.1	58.923	17.880	0.0001
HIV1.cut.id_KU677998.1	96.163	24.527	0.0001
HIV1.cut.id_KU677999.1	36.370	12.027	0.0001
HIV1.cut.id_KU678000.1	92.609	13.918	0.0001
HIV1.cut.id_KU678001.1	50.722	27.198	0.0001
HIV1.cut.id_KU678025.1	81.850	11.823	0.0001
HIV1.cut.id_KU678026.1	61.761	16.073	0.0001
HIV1.cut.id_KU678027.1	76.728	14.098	0.0001
HIV1.cut.id_KU678028.1	100.000	-	0.0001
HIV1.cut.id_KU678029.1	48.131	21.195	0.0001
HIV1.cut.id_KU678030.1	76.075	40.209	0.0001
HIV1.cut.id_KU678031.1	29.024	14.394	0.0001
HIV1.cut.id_KU678032.1	73.804	7.597	0.0001
HIV1.cut.id_KU678034.1	83.550	22.543	0.0001
HIV1.cut.id_KU678035.1	62.800	12.423	0.0001
HIV1.cut.id_KU678036.1	99.974	10.447	0.0001
HIV1.cut.id_KU678049.1	60.735	28.187	0.0001
HIV1.cut.id_KU678050.1	100.000	20.225	0.0001
HIV1.cut.id_KU678051.1	16.698	-	0.0001
HIV1.cut.id_KU678052.1	44.777	7.907	0.0001
HIV1.cut.id_KU678053.1	43.221	9.659	0.0001
HIV1.cut.id_KU678054.1	91.267	20.195	0.0001
HIV1.cut.id_KU678055.1	36.484	16.027	0.0001
HIV1.cut.id_KU678056.1	100.000	20.283	0.0001
HIV1.cut.id_KU678058.1	73.492	9.829	0.0001
HIV1.cut.id_KU678059.1	100.000	24.040	0.0001
HIV1.cut.id_KU678060.1	85.174	13.085	0.0001
HIV1.cut.id_KU678061.1	52.269	11.869	0.0001
HIV1.cut.id_KU678062.1	52.634	-	0.0001
HIV1.cut.id_KU678069.1	50.452	20.002	0.0001
HIV1.cut.id_KU678070.1	61.644	4.583	0.0001
HIV1.cut.id_KU678071.1	22.042	36.532	0.0001
HIV1.cut.id_KU678074.1	99.324	25.338	0.0001
HIV1.cut.id_KU678075.1	58.282	16.237	0.0001
HIV1.cut.id_KU678076.1	54.206	35.440	0.0001
HIV1.cut.id_KU678077.1	61.568	-	0.0001
HIV1.cut.id_KU678080.1	86.165	18.853	0.0001
HIV1.cut.id_KU678081.1	92.336	-	0.0001
HIV1.cut.id_KU678082.1	100.000	22.715	0.0001
HIV1.cut.id_KU678083.1	67.177	6.149	0.0001
HIV1.cut.id_KU678124.1	95.540	51.466	0.0001
HIV1.cut.id_KU678125.1	77.172	34.500	0.0001
HIV1.cut.id_KU678139.1	72.754	30.675	0.0001
HIV1.cut.id_KU678140.1	100.000	14.824	0.0001
HIV1.cut.id_KU678141.1	100.000	35.430	0.0001
HIV1.cut.id_KU678143.1	90.612	16.825	0.0001
HIV1.cut.id_KU678144.1	100.000	40.211	0.0001
HIV1.cut.id_KU678145.1	74.446	2.195	0.0001
HIV1.cut.id_KU678161.1	60.519	22.738	0.0001
HIV1.cut.id_KU678162.1	51.296	-	0.0001
HIV1.cut.id_KU678163.1	14.488	-	0.0001
HIV1.cut.id_KU678164.1	92.676	-	0.0001
HIV1.cut.id_KU678165.1	57.615	-	0.0001
HIV1.cut.id_KU678166.1	91.337	-	0.0001
HIV1.cut.id_KU678167.1	79.028	21.284	0.0001
HIV1.cut.id_KU678168.1	90.240	-	0.0001
HIV1.cut.id_KU678169.1	89.581	-	0.0001
HIV1.cut.id_KU678170.1	17.506	29.474	0.0001
HIV1.cut.id_KU678171.1	35.029	-	0.0001
HIV1.cut.id_KU678172.1	-	-	0.0001
HIV1.cut.id_KU678173.1	66.465	25.146	0.0001
HIV1.cut.id_KU678174.1	74.290	26.518	0.0001
HIV1.cut.id_KU678175.1	62.524	-	0.0001
HIV1.cut.id_KU678176.1	9.334	-	0.0001
HIV1.cut.id_KU678177.1	33.266	18.374	0.0001
HIV1.cut.id_KU678178.1	97.485	26.922	0.0001
HIV1.cut.id_KU678179.1	34.451	0.999	0.0001
HIV1.cut.id_KU678180.1	45.108	28.544	0.0001
HIV1.cut.id_KU678191.1	55.928	22.672	0.0001
HIV1.cut.id_KU678192.1	100.000	12.511	0.0001
HIV1.cut.id_KU678193.1	42.513	18.877	0.0001
HIV1.cut.id_KU749387.1	91.091	65.288	0.0001
HIV1.cut.id_KU749388.1	93.993	55.597	0.0001
HIV1.cut.id_KU749389.1	92.410	25.165	0.0001
HIV1.cut.id_KU749390.1	100.000	42.828	0.0001
HIV1.cut.id_KU749391.1	94.968	-	0.0001
HIV1.cut.id_KU749392.1	92.283	40.606	0.0001
HIV1.cut.id_KU749393.1	100.000	19.890	0.0001
HIV1.cut.id_KU749394.1	94.347	34.686	0.0001
HIV1.cut.id_KU749395.1	99.847	44.189	0.0001
HIV1.cut.id_KU749396.1	90.854	45.476	0.0001
HIV1.cut.id_KU749397.1	89.737	13.020	0.0001
HIV1.cut.id_KU749398.1	96.743	56.441	0.0001
HIV1.cut.id_KU749399.1	100.000	25.218	0.0001
HIV1.cut.id_KU749400.1	93.625	17.391	0.0001
HIV1.cut.id_KU749401.1	88.002	35.785	0.0001
HIV1.cut.id_KU749402.1	100.000	42.140	0.0001
HIV1.cut.id_KU749403.1	98.515	47.920	0.0001
HIV1.cut.id_KU749404.1	78.747	48.236	0.0001
HIV1.cut.id_KU749405.1	98.429	77.730	0.0001
HIV1.cut.id_KU749406.1	75.840	50.644	0.0001
HIV1.cut.id_KU749407.1	98.722	57.140	0.0001
HIV1.cut.id_KU749408.1	98.716	28.962	0.0001
HIV1.cut.id_KU749409.1	100.000	39.938	0.0001
HIV1.cut.id_KU749410.3	100.000	31.571	0.0001
HIV1.cut.id_KU749411.1	100.000	51.336	0.0001
HIV1.cut.id_KU749412.1	100.000	58.943	0.0001
HIV1.cut.id_KU749413.1	17.190	50.746	0.0001
HIV1.cut.id_KU749414.1	74.750	-	0.0001
HIV1.cut.id_KU749415.1	90.177	8.773	0.0001
HIV1.cut.id_KU749416.1	92.276	39.932	0.0001
HIV1.cut.id_KU749417.1	85.463	42.753	0.0001
HIV1.cut.id_KU749418.1	97.075	31.827	0.0001
HIV1.cut.id_KU749419.1	99.295	51.880	0.0001
HIV1.cut.id_KU749420.1	100.000	86.001	0.0001
HIV1.cut.id_KU749421.1	100.000	73.480	0.0001
HIV1.cut.id_KU749422.1	93.478	70.055	0.0001
HIV1.cut.id_KU749423.1	100.000	71.391	0.0001
HIV1.cut.id_KU749424.1	100.000	50.325	0.0001
HIV1.cut.id_KU749425.1	89.534	36.197	0.0001
HIV1.cut.id_KU749426.1	84.857	17.007	0.0001
HIV1.cut.id_KU749427.1	100.000	80.835	0.0001
HIV1.cut.id_KU749428.1	99.922	46.528	0.0001
HIV1.cut.id_KU749429.1	100.000	69.302	0.0001
HIV1.cut.id_KU749430.1	99.590	16.501	0.0001
HIV1.cut.id_KU749431.1	99.478	52.526	0.0001
HIV1.cut.id_KU749432.1	93.763	46.413	0.0001
HIV1.cut.id_KU886698.1	80.796	10.715	0.0001
HIV1.cut.id_KU992928.1	100.000	17.526	0.0001
HIV1.cut.id_KU992929.1	65.443	18.137	0.0001
HIV1.cut.id_KU992930.1	92.418	9.544	0.0001
HIV1.cut.id_KU992931.1	86.486	25.787	0.0001
HIV1.cut.id_KU992932.1	98.806	26.406	0.0001
HIV1.cut.id_KU992933.1	98.941	17.969	0.0001
HIV1.cut.id_KU992934.1	98.272	-	0.0001
HIV1.cut.id_KU992935.1	96.114	42.061	0.0001
HIV1.cut.id_KU992936.1	83.453	11.537	0.0001
HIV1.cut.id_KU992937.1	80.758	11.511	0.0001
HIV1.cut.id_KX069219.1	100.000	46.606	0.0001
HIV1.cut.id_KX069220.1	99.304	56.033	0.0001
HIV1.cut.id_KX069221.1	73.039	60.859	0.0001
HIV1.cut.id_KX069222.1	84.850	43.986	0.0001
HIV1.cut.id_KX069223.1	73.461	54.632	0.0001
HIV1.cut.id_KX069224.1	82.757	31.383	0.0001
HIV1.cut.id_KX069225.1	88.451	14.497	0.0001
HIV1.cut.id_KX069226.1	100.000	26.486	0.0001
HIV1.cut.id_KX069227.1	100.000	23.842	0.0001
HIV1.cut.id_KX069228.1	97.183	15.925	0.0001
HIV1.cut.id_KX159285.1	94.481	44.130	0.0001
HIV1.cut.id_KX228799.1	62.939	35.898	0.0001
HIV1.cut.id_KX228800.1	91.387	22.712	0.0001
HIV1.cut.id_KX228801.1	93.670	54.817	0.0001
HIV1.cut.id_KX228802.1	92.453	43.804	0.0001
HIV1.cut.id_KX228803.1	98.918	49.442	0.0001
HIV1.cut.id_KX228804.1	99.460	55.569	0.0001
HIV1.cut.id_KX228805.1	93.059	14.077	0.0001
HIV1.cut.id_KX228806.1	78.883	42.736	0.0001
HIV1.cut.id_KX228807.1	76.363	17.401	0.0001
HIV1.cut.id_KX228808.1	100.000	79.608	0.0001
HIV1.cut.id_KX228809.1	100.000	78.107	0.0001
HIV1.cut.id_KX228810.1	94.219	56.119	0.0001
HIV1.cut.id_KX228811.1	100.000	56.636	0.0001
HIV1.cut.id_KX228812.1	98.988	-	0.0001
HIV1.cut.id_KX228813.1	99.697	74.882	0.0001
HIV1.cut.id_KX228814.1	100.000	43.242	0.0001
HIV1.cut.id_KX228815.1	99.909	30.658	0.0001
HIV1.cut.id_KX228816.1	100.000	60.138	0.0001
HIV1.cut.id_KX228817.1	100.000	45.919	0.0001
HIV1.cut.id_KX228818.1	93.936	33.415	0.0001
HIV1.cut.id_KX228819.1	100.000	41.540	0.0001
HIV1.cut.id_KX228820.1	100.000	36.264	0.0001
HIV1.cut.id_KX228821.1	64.146	57.132	0.0001
HIV1.cut.id_KX228822.1	100.000	37.296	0.0001
HIV1.cut.id_KX228823.1	94.863	53.575	0.0001
HIV1.cut.id_KX228824.1	99.710	68.367	0.0001
HIV1.cut.id_KX228825.1	100.000	60.829	0.0001
HIV1.cut.id_KX232594.1	100.000	55.923	0.0001
HIV1.cut.id_KX232595.1	26.736	37.640	0.0001
HIV1.cut.id_KX232596.1	100.000	12.101	0.0001
HIV1.cut.id_KX232597.1	100.000	50.392	0.0001
HIV1.cut.id_KX232599.1	100.000	63.086	0.0001
HIV1.cut.id_KX232600.1	100.000	43.063	0.0001
HIV1.cut.id_KX232601.1	91.747	41.659	0.0001
HIV1.cut.id_KX232602.1	75.550	22.048	0.0001
HIV1.cut.id_KX232604.1	99.845	76.874	0.0001
HIV1.cut.id_KX232605.1	96.483	15.744	0.0001
HIV1.cut.id_KX232606.1	50.715	33.322	0.0001
HIV1.cut.id_KX232607.1	100.000	68.223	0.0001
HIV1.cut.id_KX232609.1	89.075	55.253	0.0001
HIV1.cut.id_KX232610.1	77.334	71.260	0.0001
HIV1.cut.id_KX232611.1	100.000	40.880	0.0001
HIV1.cut.id_KX232612.1	89.223	4.899	0.0001
HIV1.cut.id_KX232613.1	100.000	63.640	0.0001
HIV1.cut.id_KX232614.1	100.000	36.142	0.0001
HIV1.cut.id_KX232615.1	86.274	50.832	0.0001
HIV1.cut.id_KX232616.1	100.000	48.832	0.0001
HIV1.cut.id_KX232617.1	100.000	27.989	0.0001
HIV1.cut.id_KX232619.1	99.301	38.220	0.0001
HIV1.cut.id_KX232620.1	98.598	36.455	0.0001
HIV1.cut.id_KX232621.1	-	15.421	0.0001
HIV1.cut.id_KX232622.1	95.458	48.256	0.0001
HIV1.cut.id_KX232623.1	57.086	44.478	0.0001
HIV1.cut.id_KX232625.1	99.615	34.121	0.0001
HIV1.cut.id_KX232626.1	100.000	49.939	0.0001
HIV1.cut.id_KX232627.1	99.499	42.415	0.0001
HIV1.cut.id_KX232628.1	99.192	37.793	0.0001
HIV1.cut.id_KX232629.1	44.571	27.418	0.0001
HIV1.cut.id_KX353919.1	85.109	6.703	0.0001
HIV1.cut.id_KX378999.1	94.711	36.920	0.0001
HIV1.cut.id_KX379000.1	83.053	40.159	0.0001
HIV1.cut.id_KX673818.1	86.515	30.045	0.0001
HIV1.cut.id_KX673819.1	63.561	6.630	0.0001
HIV1.cut.id_KX673820.1	92.507	42.920	0.0001
HIV1.cut.id_KX673821.1	54.456	38.358	0.0001
HIV1.cut.id_KY112585.1	99.989	100.000	0.0001
HIV1.cut.id_KY359380.1	100.000	42.679	0.0001
HIV1.cut.id_KY359381.1	24.868	16.534	0.0001
HIV1.cut.id_KY359382.1	31.751	15.404	0.0001
HIV1.cut.id_KY359383.1	86.010	21.933	0.0001
HIV1.cut.id_KY359384.1	65.943	25.518	0.0001
HIV1.cut.id_KY359385.1	71.770	52.388	0.0001
HIV1.cut.id_KY364886.1	98.684	22.517	0.0001
HIV1.cut.id_KY392767.1	100.000	58.382	0.0001
HIV1.cut.id_KY392768.1	99.328	61.305	0.0001
HIV1.cut.id_KY392769.1	86.596	58.635	0.0001
HIV1.cut.id_KY392770.1	99.243	69.551	0.0001
HIV1.cut.id_KY392771.1	100.000	62.623	0.0001
HIV1.cut.id_KY392772.1	80.052	42.473	0.0001
HIV1.cut.id_KY392773.1	100.000	43.471	0.0001
HIV1.cut.id_KY392774.1	100.000	51.253	0.0001
HIV1.cut.id_KY392775.1	95.973	63.756	0.0001
HIV1.cut.id_KY392776.1	100.000	62.879	0.0001
HIV1.cut.id_KY392777.1	99.670	45.550	0.0001
HIV1.cut.id_KY392778.1	100.000	92.980	0.0001
HIV1.cut.id_KY392779.1	98.051	78.243	0.0001
HIV1.cut.id_KY392780.1	86.291	70.078	0.0001
HIV1.cut.id_KY465967.1	68.017	38.878	0.0001
HIV1.cut.id_KY465968.1	95.707	11.395	0.0001
HIV1.cut.id_KY465969.1	68.952	31.573	0.0001
HIV1.cut.id_KY496622.1	100.000	38.264	0.0001
HIV1.cut.id_KY496623.1	100.000	62.370	0.0001
HIV1.cut.id_KY496624.1	100.000	54.038	0.0001
HIV1.cut.id_KY498771.1	100.000	92.802	0.0001
HIV1.cut.id_KY514084.1	79.377	72.387	0.0001
HIV1.cut.id_KY514085.1	78.105	6.793	0.0001
HIV1.cut.id_KY557336.1	100.000	67.065	0.0001
HIV1.cut.id_KY658681.1	93.206	51.959	0.0001
HIV1.cut.id_KY658682.1	98.601	50.149	0.0001
HIV1.cut.id_KY658683.1	99.438	43.005	0.0001
HIV1.cut.id_KY658684.1	94.771	34.859	0.0001
HIV1.cut.id_KY658685.1	95.366	29.507	0.0001
HIV1.cut.id_KY658686.1	93.855	23.287	0.0001
HIV1.cut.id_KY658687.1	95.291	41.144	0.0001
HIV1.cut.id_KY658688.1	99.989	35.083	0.0001
HIV1.cut.id_KY658689.1	100.000	68.646	0.0001
HIV1.cut.id_KY658690.1	97.392	59.324	0.0001
HIV1.cut.id_KY658691.1	85.151	35.118	0.0001
HIV1.cut.id_KY658692.1	100.000	21.742	0.0001
HIV1.cut.id_KY658693.1	96.926	19.535	0.0001
HIV1.cut.id_KY658694.1	86.656	25.340	0.0001
HIV1.cut.id_KY658695.1	93.162	36.912	0.0001
HIV1.cut.id_KY658696.1	61.964	59.010	0.0001
HIV1.cut.id_KY658697.1	74.463	46.087	0.0001
HIV1.cut.id_KY658698.1	99.603	25.869	0.0001
HIV1.cut.id_KY658699.1	97.340	61.468	0.0001
HIV1.cut.id_KY658700.1	100.000	47.581	0.0001
HIV1.cut.id_KY658701.1	100.000	70.401	0.0001
HIV1.cut.id_KY658702.1	99.323	50.098	0.0001
HIV1.cut.id_KY658703.1	86.508	43.523	0.0001
HIV1.cut.id_KY658704.1	61.879	25.061	0.0001
HIV1.cut.id_KY658705.1	49.824	13.328	0.0001
HIV1.cut.id_KY658706.1	94.810	16.088	0.0001
HIV1.cut.id_KY658707.1	83.722	4.512	0.0001
HIV1.cut.id_KY658708.1	79.588	24.915	0.0001
HIV1.cut.id_KY658709.1	57.664	-	0.0001
HIV1.cut.id_KY658710.1	54.624	4.364	0.0001
HIV1.cut.id_KY658711.1	84.609	36.036	0.0001
HIV1.cut.id_KY658712.1	70.362	33.443	0.0001
HIV1.cut.id_KY658713.1	87.252	14.077	0.0001
HIV1.cut.id_KY658714.1	100.000	33.900	0.0001
HIV1.cut.id_KY658715.1	100.000	48.680	0.0001
HIV1.cut.id_KY658716.1	100.000	32.607	0.0001
HIV1.cut.id_KY658717.1	99.978	52.010	0.0001
HIV1.cut.id_KY658718.1	62.137	32.445	0.0001
HIV1.cut.id_KY658719.1	78.835	42.531	0.0001
HIV1.cut.id_KY778445.1	86.808	20.031	0.0001
HIV1.cut.id_KY778450.1	100.000	43.697	0.0001
HIV1.cut.id_KY778456.1	99.956	29.621	0.0001
HIV1.cut.id_KY778468.1	100.000	19.556	0.0001
HIV1.cut.id_KY778473.1	55.176	15.247	0.0001
HIV1.cut.id_KY778479.1	31.013	-	0.0001
HIV1.cut.id_KY778482.1	-	37.985	0.0001
HIV1.cut.id_KY778486.1	100.000	50.492	0.0001
HIV1.cut.id_KY778487.1	84.864	-	0.0001
HIV1.cut.id_KY778496.1	100.000	-	0.0001
HIV1.cut.id_KY778502.1	64.236	-	0.0001
HIV1.cut.id_KY778510.1	100.000	24.594	0.0001
HIV1.cut.id_KY778516.1	39.410	31.356	0.0001
HIV1.cut.id_KY778517.1	-	1.149	0.0001
HIV1.cut.id_KY778521.1	100.000	-	0.0001
HIV1.cut.id_KY778529.1	-	-	0.0001
HIV1.cut.id_KY778545.1	11.391	12.010	0.0001
HIV1.cut.id_KY950610.1	76.843	37.178	0.0001
HIV1.cut.id_KY989949.1	87.280	48.145	0.0001
HIV1.cut.id_KY989950.1	75.934	37.097	0.0001
HIV1.cut.id_KY989951.1	81.321	33.589	0.0001
HIV1.cut.id_KY989952.1	84.583	36.171	0.0001
HIV1.cut.id_KY989953.1	46.629	17.908	0.0001
HIV1.cut.id_KY989954.1	84.099	27.290	0.0001
HIV1.cut.id_KY989955.1	80.880	23.611	0.0001
HIV1.cut.id_KY989956.1	60.705	67.819	0.0001
HIV1.cut.id_KY989957.1	100.000	25.697	0.0001
HIV1.cut.id_KY995542.1	70.316	38.649	0.0001
HIV1.cut.id_L02317.1	50.844	20.377	0.0001
HIV1.cut.id_L20571.1	100.000	96.487	0.0001
HIV1.cut.id_L20587.1	100.000	96.609	0.0001
HIV1.cut.id_L31963.1	39.836	12.186	0.0001
HIV1.cut.id_L39106.1	32.357	43.983	0.0001
HIV1.cut.id_LC027100.1	75.752	15.412	0.0001
HIV1.cut.id_M17449.1	69.489	21.076	0.0001
HIV1.cut.id_M17451.1	90.107	3.002	0.0001
HIV1.cut.id_M22639.1	76.666	32.540	0.0001
HIV1.cut.id_M26727.1	57.561	9.128	0.0001
HIV1.cut.id_M27323.1	64.769	33.296	0.0001
HIV1.cut.id_M38429.1	64.564	6.659	0.0001
HIV1.cut.id_M38431.1	58.756	13.744	0.0001
HIV1.cut.id_M62320.1	97.289	60.932	0.0001
HIV1.cut.id_M93258.1	15.811	13.123	0.0001
HIV1.cut.id_M93259.1	46.067	7.061	0.0001
HIV1.cut.id_MF373124.1	100.000	25.323	0.0001
HIV1.cut.id_MF373125.1	100.000	58.931	0.0001
HIV1.cut.id_MF373126.1	61.056	45.455	0.0001
HIV1.cut.id_MF373127.1	91.227	21.644	0.0001
HIV1.cut.id_MF373128.1	99.873	44.111	0.0001
HIV1.cut.id_MF373129.1	82.925	16.460	0.0001
HIV1.cut.id_MF373130.1	85.919	50.879	0.0001
HIV1.cut.id_MF373131.1	100.000	32.529	0.0001
HIV1.cut.id_MF373132.1	100.000	59.959	0.0001
HIV1.cut.id_MF373133.1	28.294	15.637	0.0001
HIV1.cut.id_MF373134.1	95.719	65.024	0.0001
HIV1.cut.id_MF373135.1	91.629	36.004	0.0001
HIV1.cut.id_MF373136.1	100.000	44.979	0.0001
HIV1.cut.id_MF373137.1	100.000	45.109	0.0001
HIV1.cut.id_MF373138.1	98.560	54.764	0.0001
HIV1.cut.id_MF373139.1	81.013	45.907	0.0001
HIV1.cut.id_MF373140.1	90.336	41.750	0.0001
HIV1.cut.id_MF373141.1	92.042	38.593	0.0001
HIV1.cut.id_MF373142.1	100.000	40.039	0.0001
HIV1.cut.id_MF373143.1	100.000	55.111	0.0001
HIV1.cut.id_MF373144.1	96.614	40.405	0.0001
HIV1.cut.id_MF373145.1	100.000	54.291	0.0001
HIV1.cut.id_MF373146.1	99.930	59.825	0.0001
HIV1.cut.id_MF373147.1	100.000	33.892	0.0001
HIV1.cut.id_MF373148.1	100.000	76.235	0.0001
HIV1.cut.id_MF373149.1	100.000	61.020	0.0001
HIV1.cut.id_MF373150.1	85.235	24.573	0.0001
HIV1.cut.id_MF373151.1	100.000	67.793	0.0001
HIV1.cut.id_MF373152.1	100.000	38.422	0.0001
HIV1.cut.id_MF373153.1	88.286	53.811	0.0001
HIV1.cut.id_MF373154.1	100.000	48.236	0.0001
HIV1.cut.id_MF373155.1	100.000	39.308	0.0001
HIV1.cut.id_MF373156.1	85.876	60.252	0.0001
HIV1.cut.id_MF373157.1	93.842	48.166	0.0001
HIV1.cut.id_MF373158.1	92.348	66.143	0.0001
HIV1.cut.id_MF373159.1	97.149	41.701	0.0001
HIV1.cut.id_MF373160.1	91.681	31.567	0.0001
HIV1.cut.id_MF373161.1	100.000	22.392	0.0001
HIV1.cut.id_MF373162.1	95.706	53.192	0.0001
HIV1.cut.id_MF373163.1	99.393	71.759	0.0001
HIV1.cut.id_MF373164.1	84.530	23.506	0.0001
HIV1.cut.id_MF373165.1	97.977	64.644	0.0001
HIV1.cut.id_MF373166.1	91.718	40.248	0.0001
HIV1.cut.id_MF373167.1	96.855	13.788	0.0001
HIV1.cut.id_MF373168.1	100.000	77.553	0.0001
HIV1.cut.id_MF373169.1	82.612	34.603	0.0001
HIV1.cut.id_MF373170.1	100.000	54.670	0.0001
HIV1.cut.id_MF373171.1	94.441	45.327	0.0001
HIV1.cut.id_MF373172.1	100.000	82.042	0.0001
HIV1.cut.id_MF373173.1	100.000	22.649	0.0001
HIV1.cut.id_MF373174.1	99.635	73.585	0.0001
HIV1.cut.id_MF373175.1	100.000	77.022	0.0001
HIV1.cut.id_MF373176.1	86.724	45.273	0.0001
HIV1.cut.id_MF373177.1	100.000	56.397	0.0001
HIV1.cut.id_MF373178.1	97.169	49.724	0.0001
HIV1.cut.id_MF373179.1	81.697	26.114	0.0001
HIV1.cut.id_MF373180.1	100.000	66.063	0.0001
HIV1.cut.id_MF373181.1	100.000	61.431	0.0001
HIV1.cut.id_MF373182.1	99.988	65.719	0.0001
HIV1.cut.id_MF373183.1	100.000	52.300	0.0001
HIV1.cut.id_MF373184.1	69.469	47.655	0.0001
HIV1.cut.id_MF373185.1	100.000	56.548	0.0001
HIV1.cut.id_MF373186.1	99.548	47.108	0.0001
HIV1.cut.id_MF373187.1	95.678	11.549	0.0001
HIV1.cut.id_MF373188.1	100.000	76.737	0.0001
HIV1.cut.id_MF373189.1	86.151	36.691	0.0001
HIV1.cut.id_MF373190.1	74.001	49.862	0.0001
HIV1.cut.id_MF373191.1	100.000	75.986	0.0001
HIV1.cut.id_MF373192.1	99.646	34.735	0.0001
HIV1.cut.id_MF373193.1	91.831	49.919	0.0001
HIV1.cut.id_MF373194.1	97.855	-	0.0001
HIV1.cut.id_MF373195.1	100.000	8.961	0.0001
HIV1.cut.id_MF373196.1	98.425	47.797	0.0001
HIV1.cut.id_MF373197.1	90.013	57.381	0.0001
HIV1.cut.id_MF373198.1	96.167	47.604	0.0001
HIV1.cut.id_MF373199.1	96.274	52.378	0.0001
HIV1.cut.id_MF373200.1	100.000	82.767	0.0001
HIV1.cut.id_MF373201.1	90.056	34.322	0.0001
HIV1.cut.id_MF373202.1	100.000	53.328	0.0001
HIV1.cut.id_MF373203.1	100.000	72.569	0.0001
HIV1.cut.id_MF373204.1	77.554	52.983	0.0001
HIV1.cut.id_MF373205.1	100.000	78.660	0.0001
HIV1.cut.id_MF373206.1	100.000	30.198	0.0001
