Tool	Contig	Length
rnaviralspades	SRR7976301_NODE_528_length_4001_cov_128.247200	4001
rnaviralspades	SRR7976301_NODE_533_length_3981_cov_500.840583	3981
rnaviralspades	SRR7976301_NODE_596_length_3846_cov_332.441028	3846
rnaviralspades	SRR7976301_NODE_682_length_3660_cov_45.007806	3660
rnaviralspades	SRR7976310_NODE_337_length_4681_cov_7.320095	4681
rnaviralspades	SRR7976310_NODE_365_length_4535_cov_13.651950	4535
rnaviralspades	SRR7976310_NODE_417_length_4253_cov_116.468421	4253
rnaviralspades	SRR7976310_NODE_453_length_4155_cov_12.311857	4155
rnaviralspades	SRR7976310_NODE_478_length_4038_cov_94.458512	4038
rnaviralspades	SRR7976310_NODE_517_length_3913_cov_79.329948	3913
rnaviralspades	SRR7976310_NODE_532_length_3871_cov_71.953397	3871
rnaviralspades	SRR7976310_NODE_552_length_3827_cov_59.898508	3827
rnaviralspades	SRR7976310_NODE_555_length_3822_cov_16.992531	3822
rnaviralspades	SRR7976310_NODE_562_length_3809_cov_177.833779	3809
rnaviralspades	SRR7976310_NODE_566_length_3796_cov_60.197690	3796
rnaviralspades	SRR7976310_NODE_592_length_3740_cov_7.136079	3740
rnaviralspades	SRR7976310_NODE_593_length_3739_cov_9.512821	3739
rnaviralspades	SRR7976310_NODE_632_length_3650_cov_15.268940	3650
rnaviralspades	SRR7976310_NODE_651_length_3618_cov_22.828491	3618
rnaviralspades	SRR7976310_NODE_751_length_3451_cov_207.557430	3451
rnaviralspades	SRR7976310_NODE_770_length_3420_cov_7.564984	3420
rnaviralspades	SRR7687334_NODE_1154_length_3623_cov_782.569014	3623
rnaviralspades	SRR7687308_NODE_1573_length_3771_cov_5.457004	3771
rnaviralspades	SRR7963800_NODE_1103_length_3946_cov_9989.967209	3946
rnaviralspades	SRR5995670_NODE_287_length_3676_cov_18.377146	3676
rnaviralspades	SRR5995670_NODE_289_length_3668_cov_33.348942	3668
rnaviralspades	SRR5995670_NODE_325_length_3531_cov_4.824531	3531
rnaviralspades	SRR5995670_NODE_336_length_3476_cov_21.338205	3476
rnaviralspades	SRR5995670_NODE_366_length_3347_cov_2.947581	3347
rnaviralspades	SRR5995670_NODE_416_length_3180_cov_1.359830	3180
haploflow	SRR6960803_Contig_10357_flow_33.2344_cc_471	3837
haploflow	SRR6960803_Contig_26665_flow_8.57934_cc_19871	4230
haploflow	SRR6960801_Contig_27450_flow_35.4275_cc_6970	3691
haploflow	SRR6960799_Contig_842_flow_375.948_cc_3	4609
haploflow	SRR6960799_Contig_2261_flow_494.71_cc_3	3874
haploflow	SRR6960799_Contig_2564_flow_242.277_cc_3	4011
haploflow	SRR6960799_Contig_26956_flow_10.6148_cc_2485	3893
haploflow	SRR6960799_Contig_27050_flow_19.495_cc_2545	3463
haploflow	SRR6960799_Contig_27595_flow_20.5008_cc_3247	4118
haploflow	SRR6960799_Contig_27837_flow_34.8682_cc_3591	3620
haploflow	SRR6960799_Contig_30187_flow_21.6025_cc_6460	3567
haploflow	SRR6960799_Contig_32278_flow_9.34253_cc_9279	3452
haploflow	SRR6960799_Contig_33038_flow_10.3594_cc_10083	3772
haploflow	SRR6960799_Contig_34872_flow_67.1986_cc_12767	3519
haploflow	SRR6960799_Contig_38573_flow_17.6483_cc_18487	3825
haploflow	SRR7976357_Contig_1262_flow_437.773_cc_3	3460
haploflow	SRR7976357_Contig_2127_flow_231.782_cc_3	3705
haploflow	SRR7976357_Contig_21124_flow_19.6455_cc_7787	3842
haploflow	SRR7976357_Contig_42347_flow_14.1498_cc_38179	3727
haploflow	SRR7976357_Contig_62441_flow_9.54255_cc_76202	3495
haploflow	SRR7976323_Contig_427_flow_758.863_cc_2	3758
haploflow	SRR7976323_Contig_812_flow_286.642_cc_2	3991
haploflow	SRR7976326_Contig_23726_flow_13.4146_cc_1514	4016
haploflow	SRR7976326_Contig_24878_flow_11.8362_cc_2671	3933
haploflow	SRR7976325_Contig_29947_flow_9.73001_cc_14932	3694
haploflow	SRR7976325_Contig_30427_flow_18.9611_cc_15859	4310
haploflow	SRR7976325_Contig_30796_flow_10.4895_cc_16504	3763
haploflow	SRR6960802_Contig_195_flow_978.873_cc_5	3720
haploflow	SRR6960802_Contig_29421_flow_9.79827_cc_35183	3981
haploflow	SRR7473382_Contig_78219_flow_23.5467_cc_2626	3392
haploflow	SRR6050738_Contig_44547_flow_363.337_cc_1257	3820
haploflow	SRR6050738_Contig_45043_flow_34.967_cc_1427	4039
haploflow	SRR6050738_Contig_49532_flow_26.8085_cc_7285	3912
haploflow	SRR6050738_Contig_56137_flow_28.818_cc_26218	3966
haploflow	SRR5208570_Contig_64288_flow_12.4393_cc_1079	3489
haploflow	SRR5208570_Contig_66939_flow_76.6449_cc_4258	3971
haploflow	SRR5208570_Contig_69035_flow_28.5729_cc_6946	3449
haploflow	SRR5208574_Contig_5816_flow_24.5317_cc_0	4310
haploflow	SRR5208575_Contig_42826_flow_33.2271_cc_1529	4240
haploflow	SRR5467139_Contig_46778_flow_49.3382_cc_9220	4145
haploflow	SRR6050698_Contig_64085_flow_109.725_cc_9636	3567
haploflow	SRR6050698_Contig_72583_flow_26.0653_cc_25002	3988
haploflow	SRR5466399_Contig_25044_flow_32.5156_cc_24282	3966
haploflow	SRR6960507_Contig_960_flow_513.927_cc_0	3696
haploflow	SRR6960507_Contig_40959_flow_12.5999_cc_57164	3493
haploflow	SRR5466338_Contig_56479_flow_6.84616_cc_106112	4705
haploflow	SRR5466364_Contig_20257_flow_22.3001_cc_8880	4001
haploflow	SRR5466366_Contig_29677_flow_33.2729_cc_39509	3854
haploflow	SRR5466369_Contig_38096_flow_20.8604_cc_58040	3437
haploflow	SRR5466369_Contig_66784_flow_12.6268_cc_128792	3725
haploflow	SRR5466337_Contig_14180_flow_12.143_cc_4223	4076
haploflow	SRR5466725_Contig_621_flow_459.667_cc_18	3986
haploflow	SRR5466725_Contig_20715_flow_69.2444_cc_14841	3415
haploflow	SRR5466725_Contig_20959_flow_94.8114_cc_15053	4359
haploflow	SRR5466725_Contig_27483_flow_67.0361_cc_22540	4228
haploflow	SRR5466725_Contig_46827_flow_11.5645_cc_53936	3651
haploflow	SRR5466725_Contig_49595_flow_19.8537_cc_59378	4333
haploflow	SRR5466725_Contig_76382_flow_24.1241_cc_127573	3421
haploflow	SRR5466727_Contig_292_flow_1149.32_cc_10	3641
haploflow	SRR5466727_Contig_335_flow_1252.5_cc_10	4342
haploflow	SRR5466727_Contig_590_flow_415.963_cc_10	3404
haploflow	SRR5466727_Contig_601_flow_714.879_cc_10	3779
haploflow	SRR5466727_Contig_711_flow_1550.38_cc_10	3717
haploflow	SRR5466727_Contig_762_flow_746.157_cc_10	4729
haploflow	SRR5466727_Contig_11174_flow_109.937_cc_3481	3793
haploflow	SRR5466727_Contig_12178_flow_16.2623_cc_4663	3958
haploflow	SRR5466727_Contig_14957_flow_19.4836_cc_7615	3740
haploflow	SRR5466727_Contig_15566_flow_42.6319_cc_8189	3873
haploflow	SRR5466727_Contig_18069_flow_200.651_cc_11251	3744
haploflow	SRR5466727_Contig_21460_flow_12.1513_cc_16077	4046
haploflow	SRR5466727_Contig_45142_flow_15.7242_cc_59877	3843
haploflow	SRR5467091_Contig_1573_flow_1344.42_cc_0	3706
haploflow	SRR5467091_Contig_3387_flow_710.03_cc_0	3478
haploflow	SRR5467091_Contig_9358_flow_20.7811_cc_903	4002
haploflow	SRR5467091_Contig_30635_flow_15.321_cc_32603	4272
haploflow	SRR5467091_Contig_38390_flow_36.9605_cc_45611	4235
haploflow	SRR6253161_Contig_43319_flow_42.7654_cc_38360	3609
haploflow	SRR6254893_Contig_10804_flow_10.6941_cc_4348	4076
haploflow	SRR6255521_Contig_12420_flow_62.6365_cc_9633	3340
haploflow	SRR6255521_Contig_21550_flow_18.1775_cc_27012	4253
haploflow	SRR6255746_Contig_6173_flow_43.9739_cc_671	3580
haploflow	SRR6255746_Contig_13079_flow_20.3298_cc_7760	3891
haploflow	SRR6255746_Contig_16802_flow_10.6028_cc_12549	4120
haploflow	SRR6255746_Contig_19271_flow_57.2813_cc_15836	3789
haploflow	SRR6255746_Contig_19573_flow_18.0348_cc_16289	4373
haploflow	SRR6255746_Contig_22366_flow_18.4767_cc_20317	4041
haploflow	SRR6255746_Contig_33820_flow_14.7093_cc_40582	3948
haploflow	SRR6255746_Contig_59176_flow_15.5206_cc_102227	3701
haploflow	SRR6960509_Contig_914_flow_411.9_cc_11	3763
haploflow	SRR6960509_Contig_28978_flow_32.347_cc_12517	3710
haploflow	SRR6960509_Contig_34052_flow_24.1746_cc_18816	3894
haploflow	SRR6960509_Contig_52585_flow_23.6237_cc_42383	3961
haploflow	SRR6960540_Contig_5964_flow_7.59681_cc_9026	4020
haploflow	SRR6960549_Contig_5941_flow_6.56018_cc_872	3689
haploflow	SRR6960549_Contig_7938_flow_12.334_cc_5247	4031
haploflow	SRR6960550_Contig_6123_flow_91.6773_cc_689	3818
haploflow	SRR6960551_Contig_1584_flow_333.304_cc_4	3615
haploflow	SRR6960551_Contig_3247_flow_271.264_cc_4	3391
haploflow	SRR6960551_Contig_4462_flow_931.254_cc_4	3668
haploflow	SRR6960551_Contig_41441_flow_24.4798_cc_7650	3482
haploflow	SRR6960551_Contig_54720_flow_40.6655_cc_28388	3589
haploflow	SRR6960551_Contig_69902_flow_10.9239_cc_59657	3191
haploflow	SRR6960551_Contig_70262_flow_14.8057_cc_60293	3510
haploflow	SRR6960797_Contig_1591_flow_266.128_cc_7	3499
haploflow	SRR6960797_Contig_1678_flow_351.862_cc_7	3983
haploflow	SRR6960797_Contig_3427_flow_333.724_cc_7	4130
haploflow	SRR6960797_Contig_27801_flow_88.7755_cc_1100	3430
haploflow	SRR6960797_Contig_29344_flow_112.949_cc_1646	4185
haploflow	SRR6960797_Contig_32509_flow_20.4842_cc_2737	3824
haploflow	SRR6960797_Contig_37671_flow_19.7559_cc_5084	3637
haploflow	SRR6960797_Contig_43910_flow_22.5187_cc_9039	3885
haploflow	SRR6960797_Contig_48008_flow_49.5806_cc_12298	3512
haploflow	SRR7976299_Contig_291_flow_509.069_cc_0	3717
haploflow	SRR7976300_Contig_26435_flow_11.6168_cc_18884	3394
haploflow	SRR7976301_Contig_3223_flow_1152.11_cc_0	3632
haploflow	SRR7976301_Contig_23148_flow_11.8085_cc_6543	3984
haploflow	SRR7976310_Contig_502_flow_818.514_cc_8	4173
haploflow	SRR7976310_Contig_1999_flow_262.912_cc_8	4039
haploflow	SRR7976310_Contig_2670_flow_2117.24_cc_8	3397
haploflow	SRR7976310_Contig_25107_flow_11.5754_cc_14876	3585
haploflow	SRR7976310_Contig_25805_flow_7.76048_cc_16518	4576
haploflow	SRR7687334_Contig_0_flow_222270_cc_0	3736
haploflow	SRR7963800_Contig_20814_flow_39.1436_cc_7025	3503
vicuna	SRR7976324_dg-56	3741
vicuna	SRR7976323_dg-204	3930
vicuna	SRR7976323_dg-219	3816
vicuna	SRR7976323_dg-228	3754
vicuna	SRR7976323_dg-237	3694
vicuna	SRR7976323_dg-264	3553
vicuna	SRR7976323_dg-269	3505
vicuna	SRR7976326_dg-15	4626
vicuna	SRR7976326_dg-19	4029
vicuna	SRR7976326_dg-24	3901
vicuna	SRR7976325_dg-37	4048
vicuna	SRR7976325_dg-38	4031
vicuna	SRR7976325_dg-39	4013
vicuna	SRR7976325_dg-41	3972
vicuna	SRR7976325_dg-42	3927
vicuna	SRR7976325_dg-43	3901
vicuna	SRR7976325_dg-50	3801
vicuna	SRR7976325_dg-51	3788
vicuna	SRR7976325_dg-53	3749
vicuna	SRR7976325_dg-63	3558
vicuna	SRR7976325_dg-68	3498
vicuna	SRR6960802_dg-191	3832
vicuna	SRR6960802_dg-208	3734
vicuna	SRR7976356_dg-295	3919
vicuna	SRR7976356_dg-312	3798
vicuna	SRR7976356_dg-324	3747
vicuna	SRR7976356_dg-338	3659
vicuna	SRR7976356_dg-341	3649
vicuna	SRR7976356_dg-346	3638
vicuna	SRR7976356_dg-356	3593
vicuna	SRR7976356_dg-361	3570
vicuna	SRR7976356_dg-368	3529
vicuna	SRR7976356_dg-385	3475
vicuna	SRR7976356_dg-397	3417
vicuna	SRR7976356_dg-405	3379
vicuna	SRR6050738_dg-15	4262
vicuna	SRR6050738_dg-21	4010
vicuna	SRR6050738_dg-22	3992
vicuna	SRR6050738_dg-24	3915
vicuna	SRR6050738_dg-29	3784
vicuna	SRR6050738_dg-37	3450
vicuna	SRR5208570_dg-18	4264
vicuna	SRR5208570_dg-35	3416
vicuna	SRR5208574_dg-15	3981
vicuna	SRR5208574_dg-19	3850
vicuna	SRR5208575_dg-13	3926
vicuna	SRR5208575_dg-16	3779
vicuna	SRR5467139_dg-12	4305
vicuna	SRR5467139_dg-14	4038
vicuna	SRR6050698_dg-29	4026
vicuna	SRR6050698_dg-44	3567
vicuna	SRR6254352_dg-262	3986
vicuna	SRR6254352_dg-278	3829
vicuna	SRR6254352_dg-311	3584
vicuna	SRR5466723_dg-87	4055
vicuna	SRR5466723_dg-111	3749
vicuna	SRR5466728_dg-45	4316
vicuna	SRR5466728_dg-75	3741
vicuna	SRR5467090_dg-68	4133
vicuna	SRR5467090_dg-80	3980
vicuna	SRR5467090_dg-82	3938
vicuna	SRR5467090_dg-84	3894
vicuna	SRR5467090_dg-93	3802
vicuna	SRR5467090_dg-105	3673
vicuna	SRR5467090_dg-117	3566
vicuna	SRR5467091_dg-92	4297
vicuna	SRR5467091_dg-108	4129
vicuna	SRR5467091_dg-110	4113
vicuna	SRR5467091_dg-126	4002
vicuna	SRR5467091_dg-143	3868
vicuna	SRR5467091_dg-179	3538
vicuna	SRR6253256_dg-91	3832
vicuna	SRR6254351_dg-282	3741
vicuna	SRR6254351_dg-362	3343
vicuna	SRR6254353_dg-125	4234
vicuna	SRR6254353_dg-170	3870
vicuna	SRR6254353_dg-171	3836
vicuna	SRR6254353_dg-180	3752
vicuna	SRR6254893_dg-66	3802
vicuna	SRR6254984_dg-65	4009
vicuna	SRR6254984_dg-67	3935
vicuna	SRR6254984_dg-72	3802
vicuna	SRR6255402_dg-86	4147
vicuna	SRR6255513_dg-85	3734
vicuna	SRR6255520_dg-73	3763
vicuna	SRR6255733_dg-72	4227
vicuna	SRR6255733_dg-75	4191
vicuna	SRR6255733_dg-89	3887
vicuna	SRR6255733_dg-96	3843
vicuna	SRR6255733_dg-99	3814
vicuna	SRR6255746_dg-78	4807
vicuna	SRR6255746_dg-94	4404
vicuna	SRR6255746_dg-105	4169
vicuna	SRR6255746_dg-109	4095
vicuna	SRR6255746_dg-111	4064
vicuna	SRR6255746_dg-144	3758
vicuna	SRR6255746_dg-156	3673
vicuna	SRR6255746_dg-158	3662
vicuna	SRR6255746_dg-167	3581
vicuna	SRR6255746_dg-176	3485
vicuna	SRR6960540_dg-3	3939
vicuna	SRR6960549_dg-9	4521
vicuna	SRR6960549_dg-13	4260
vicuna	SRR6960549_dg-19	3930
vicuna	SRR6960549_dg-26	3724
vicuna	SRR6960549_dg-32	3493
vicuna	SRR6960797_dg-67	4214
vicuna	SRR6960797_dg-75	4146
vicuna	SRR6960797_dg-76	4064
vicuna	SRR6960797_dg-85	3826
vicuna	SRR6960797_dg-88	3730
vicuna	SRR6960797_dg-95	3643
vicuna	SRR6960797_dg-100	3579
vicuna	SRR6960797_dg-103	3512
vicuna	SRR6960797_dg-105	3448
vicuna	SRR7976295_dg-15	3747
vicuna	SRR7976299_dg-9	4357
vicuna	SRR7976299_dg-12	4137
vicuna	SRR7976299_dg-13	4061
vicuna	SRR7976299_dg-14	4056
vicuna	SRR7976299_dg-24	3766
vicuna	SRR7976299_dg-25	3757
vicuna	SRR7976299_dg-28	3707
vicuna	SRR7976299_dg-29	3687
vicuna	SRR7976301_dg-65	3982
vicuna	SRR7976301_dg-74	3850
vicuna	SRR7976301_dg-83	3737
vicuna	SRR7976301_dg-94	3619
vicuna	SRR7976310_dg-75	4253
vicuna	SRR7976310_dg-76	4215
vicuna	SRR7976310_dg-79	4197
vicuna	SRR7976310_dg-81	4170
vicuna	SRR7976310_dg-92	4038
vicuna	SRR7976310_dg-98	3913
vicuna	SRR7976310_dg-105	3824
vicuna	SRR7976310_dg-106	3819
vicuna	SRR7976310_dg-108	3809
vicuna	SRR7976310_dg-111	3796
vicuna	SRR7976310_dg-117	3770
vicuna	SRR7976310_dg-122	3710
vicuna	SRR7976310_dg-129	3650
vicuna	SRR7976310_dg-130	3618
vicuna	SRR7976310_dg-144	3451
vicuna	SRR7976310_dg-147	3434
vicuna	SRR5995670_dg-32	2285
